NAMESPACE                 LAST SEEN   TYPE      REASON                 OBJECT                                                             MESSAGE
default                   54m         Warning   QualityGateEvaluated   aiqualitygate/legal-contract-quality                               quality gate pending for legal/contract-review: 8 missing/insufficient signal(s)
default                   54m         Normal    Completed              job/quality-eval-marketing-content-quality-549dedd88f              Job completed
default                   54m         Normal    Completed              job/quality-eval-legal-contract-quality-9e98125221                 Job completed
default                   54m         Warning   QualityGateEvaluated   aiqualitygate/marketing-content-quality                            quality gate pending for marketing/content-writer: 8 missing/insufficient signal(s)
default                   52m         Normal    Scheduled              pod/gateway-metrics-check-1782192253495013469                      Successfully assigned default/gateway-metrics-check-1782192253495013469 to greenops-control-plane
default                   52m         Normal    Started                pod/gateway-metrics-check-1782192253495013469                      Container started
default                   52m         Normal    Created                pod/gateway-metrics-check-1782192253495013469                      Container created
default                   52m         Normal    Pulled                 pod/gateway-metrics-check-1782192253495013469                      Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   52m         Normal    Scheduled              pod/operator-metrics-check-1782192257205537036                     Successfully assigned default/operator-metrics-check-1782192257205537036 to greenops-control-plane
default                   52m         Normal    Started                pod/operator-metrics-check-1782192257205537036                     Container started
default                   52m         Normal    Created                pod/operator-metrics-check-1782192257205537036                     Container created
default                   52m         Normal    Pulled                 pod/operator-metrics-check-1782192257205537036                     Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   52m         Normal    Scheduled              pod/operator-metrics-check-1782192266977770589                     Successfully assigned default/operator-metrics-check-1782192266977770589 to greenops-control-plane
default                   52m         Normal    Pulled                 pod/operator-metrics-check-1782192266977770589                     Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   52m         Normal    Created                pod/operator-metrics-check-1782192266977770589                     Container created
default                   52m         Normal    Started                pod/operator-metrics-check-1782192266977770589                     Container started
default                   52m         Normal    Scheduled              pod/metrics-scrape                                                 Successfully assigned default/metrics-scrape to greenops-control-plane
default                   52m         Normal    Pulled                 pod/metrics-scrape                                                 Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   52m         Normal    Created                pod/metrics-scrape                                                 Container created
default                   52m         Normal    Started                pod/metrics-scrape                                                 Container started
default                   52m         Normal    Scheduled              pod/operator-metrics-scrape                                        Successfully assigned default/operator-metrics-scrape to greenops-control-plane
default                   52m         Normal    Created                pod/operator-metrics-scrape                                        Container created
default                   52m         Normal    Pulled                 pod/operator-metrics-scrape                                        Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   52m         Normal    Started                pod/operator-metrics-scrape                                        Container started
default                   51m         Normal    Scheduled              pod/metrics-scrape                                                 Successfully assigned default/metrics-scrape to greenops-control-plane
default                   51m         Normal    Started                pod/metrics-scrape                                                 Container started
default                   51m         Normal    Pulled                 pod/metrics-scrape                                                 Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   51m         Normal    Created                pod/metrics-scrape                                                 Container created
default                   51m         Normal    Scheduled              pod/operator-metrics-scrape                                        Successfully assigned default/operator-metrics-scrape to greenops-control-plane
default                   51m         Normal    Created                pod/operator-metrics-scrape                                        Container created
default                   51m         Normal    Started                pod/operator-metrics-scrape                                        Container started
default                   51m         Normal    Pulled                 pod/operator-metrics-scrape                                        Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   51m         Warning   ShadowAI               aisovereigntypolicy/regulated-france-policy                        Shadow-AI: finance/rogue-script connected directly to "api.openai.com" (openai) in FORBIDDEN zone US, bypassing the gateway.
default                   51m         Normal    QualityGateEvaluated   aiqualitygate/marketing-content-quality                            quality gate passed for marketing/content-writer: candidate "mistral-large-latest" can be considered safe
default                   51m         Normal    QualityGateEvaluated   aiqualitygate/finance-risk-assistant-quality                       quality gate passed for finance/risk-assistant: candidate "mistral-large-latest" can be considered safe
default                   51m         Normal    QualityGateEvaluated   aiqualitygate/rh-chatbot-quality                                   quality gate passed for rh/chatbot-rh: candidate "gpt-france-mini" can be considered safe
default                   51m         Normal    QualityGateEvaluated   aiqualitygate/legal-contract-quality                               quality gate passed for legal/contract-review: candidate "mistral-large-latest" can be considered safe
default                   48m         Normal    ReportGenerated        aifinopsreport/ai-report-all                                       Total cost 0.01 EUR over 36 requests
envoy-gateway-system      46m         Normal    Killing                pod/envoy-default-greenops-aigw-dac3126f-5496985bff-6g7fm          Stopping container envoy
envoy-gateway-system      46m         Normal    Killing                pod/envoy-default-greenops-aigw-dac3126f-5496985bff-6g7fm          Stopping container shutdown-manager
envoy-gateway-system      46m         Normal    Killing                pod/envoy-default-greenops-aigw-dac3126f-5496985bff-6g7fm          Stopping container ai-gateway-extproc
envoy-gateway-system      46m         Warning   FailedCreate           replicaset/envoy-default-greenops-aigw-dac3126f-54f887cbf5         Error creating: pods "envoy-default-greenops-aigw-dac3126f-54f887cbf5-" is forbidden: error looking up service account envoy-gateway-system/envoy-default-greenops-aigw-dac3126f: serviceaccount "envoy-default-greenops-aigw-dac3126f" not found
envoy-gateway-system      46m         Normal    ScalingReplicaSet      deployment/envoy-default-greenops-aigw-dac3126f                    Scaled up replica set envoy-default-greenops-aigw-dac3126f-54f887cbf5 from 0 to 1
greenops-system           46m         Normal    Killing                pod/demo-prometheus-7fc44f9f78-h9vsn                               Stopping container prometheus
greenops-system           46m         Normal    Killing                pod/demo-grafana-5874d48c5-4xd6b                                   Stopping container grafana
envoy-gateway-system      46m         Warning   FailedPreStopHook      pod/envoy-default-greenops-aigw-dac3126f-5496985bff-6g7fm          PreStopHook failed
envoy-gateway-system      46m         Warning   Unhealthy              pod/envoy-default-greenops-aigw-dac3126f-5496985bff-6g7fm          Readiness probe failed: Get "http://10.244.0.10:19002/healthz": dial tcp 10.244.0.10:19002: connect: connection refused
envoy-gateway-system      46m         Warning   Unhealthy              pod/envoy-default-greenops-aigw-dac3126f-5496985bff-6g7fm          Readiness probe failed: Get "http://10.244.0.10:19003/ready": dial tcp 10.244.0.10:19003: connect: connection refused
envoy-gateway-system      2m45s       Normal    Scheduled              pod/eg-gateway-helm-certgen-lmkvc                                  Successfully assigned envoy-gateway-system/eg-gateway-helm-certgen-lmkvc to greenops-control-plane
envoy-gateway-system      2m45s       Normal    SuccessfulCreate       job/eg-gateway-helm-certgen                                        Created pod: eg-gateway-helm-certgen-lmkvc
envoy-gateway-system      2m44s       Normal    Created                pod/eg-gateway-helm-certgen-lmkvc                                  Container created
envoy-gateway-system      2m44s       Normal    Pulled                 pod/eg-gateway-helm-certgen-lmkvc                                  Container image "docker.io/envoyproxy/gateway:v1.5.0" already present on machine and can be accessed by the pod
envoy-gateway-system      2m43s       Normal    Started                pod/eg-gateway-helm-certgen-lmkvc                                  Container started
envoy-gateway-system      2m38s       Normal    Completed              job/eg-gateway-helm-certgen                                        Job completed
envoy-gateway-system      2m27s       Normal    SuccessfulCreate       replicaset/envoy-default-greenops-aigw-dac3126f-54f887cbf5         Created pod: envoy-default-greenops-aigw-dac3126f-54f887cbf5-c25m6
envoy-gateway-system      2m27s       Normal    ScalingReplicaSet      deployment/envoy-default-greenops-aigw-dac3126f                    Scaled up replica set envoy-default-greenops-aigw-dac3126f-54f887cbf5 from 0 to 1
envoy-gateway-system      2m27s       Normal    Scheduled              pod/envoy-default-greenops-aigw-dac3126f-54f887cbf5-c25m6          Successfully assigned envoy-gateway-system/envoy-default-greenops-aigw-dac3126f-54f887cbf5-c25m6 to greenops-control-plane
envoy-gateway-system      2m26s       Normal    Started                pod/envoy-default-greenops-aigw-dac3126f-54f887cbf5-c25m6          Container started
envoy-gateway-system      2m26s       Normal    Created                pod/envoy-default-greenops-aigw-dac3126f-54f887cbf5-c25m6          Container created
envoy-gateway-system      2m26s       Normal    Pulled                 pod/envoy-default-greenops-aigw-dac3126f-54f887cbf5-c25m6          Container image "docker.io/envoyproxy/ai-gateway-extproc:v0.7.0" already present on machine and can be accessed by the pod
envoy-gateway-system      2m25s       Normal    Pulled                 pod/envoy-default-greenops-aigw-dac3126f-54f887cbf5-c25m6          Container image "docker.io/envoyproxy/envoy:distroless-v1.35.0" already present on machine and can be accessed by the pod
envoy-gateway-system      2m25s       Normal    Created                pod/envoy-default-greenops-aigw-dac3126f-54f887cbf5-c25m6          Container created
envoy-gateway-system      2m25s       Normal    Pulled                 pod/envoy-default-greenops-aigw-dac3126f-54f887cbf5-c25m6          Container image "docker.io/envoyproxy/gateway:v1.5.0" already present on machine and can be accessed by the pod
envoy-gateway-system      2m25s       Normal    Created                pod/envoy-default-greenops-aigw-dac3126f-54f887cbf5-c25m6          Container created
envoy-gateway-system      2m25s       Normal    Started                pod/envoy-default-greenops-aigw-dac3126f-54f887cbf5-c25m6          Container started
envoy-gateway-system      2m24s       Normal    Started                pod/envoy-default-greenops-aigw-dac3126f-54f887cbf5-c25m6          Container started
default                   2m13s       Normal    Reconciled             aigateway/main-gateway                                             Governs 0 namespace(s) via aigw telemetry
rh                        2m10s       Normal    Created                pod/chatbot-rh-689c9d7d97-85986                                    Container created
legal                     2m10s       Normal    Pulled                 pod/contract-review-795d8c9dbf-kjwx5                               Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
legal                     2m10s       Normal    SuccessfulCreate       replicaset/contract-review-795d8c9dbf                              Created pod: contract-review-795d8c9dbf-kjwx5
rh                        2m10s       Normal    SuccessfulCreate       replicaset/chatbot-rh-689c9d7d97                                   Created pod: chatbot-rh-689c9d7d97-85986
rh                        2m10s       Normal    Pulled                 pod/chatbot-rh-689c9d7d97-85986                                    Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
rh                        2m10s       Normal    ScalingReplicaSet      deployment/chatbot-rh                                              Scaled up replica set chatbot-rh-689c9d7d97 from 0 to 1
legal                     2m10s       Normal    Scheduled              pod/contract-review-795d8c9dbf-kjwx5                               Successfully assigned legal/contract-review-795d8c9dbf-kjwx5 to greenops-control-plane
rh                        2m10s       Normal    Scheduled              pod/chatbot-rh-689c9d7d97-85986                                    Successfully assigned rh/chatbot-rh-689c9d7d97-85986 to greenops-control-plane
legal                     2m10s       Normal    ScalingReplicaSet      deployment/contract-review                                         Scaled up replica set contract-review-795d8c9dbf from 0 to 1
rh                        2m9s        Normal    Created                pod/chatbot-rh-689c9d7d97-85986                                    Container created
legal                     2m9s        Normal    Created                pod/contract-review-795d8c9dbf-kjwx5                               Container created
rh                        2m9s        Normal    Started                pod/chatbot-rh-689c9d7d97-85986                                    Container started
legal                     2m9s        Normal    Created                pod/contract-review-795d8c9dbf-kjwx5                               Container created
rh                        2m9s        Normal    Pulled                 pod/chatbot-rh-689c9d7d97-85986                                    Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
legal                     2m9s        Normal    Started                pod/contract-review-795d8c9dbf-kjwx5                               Container started
legal                     2m9s        Normal    Pulled                 pod/contract-review-795d8c9dbf-kjwx5                               Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
legal                     2m8s        Normal    Started                pod/contract-review-795d8c9dbf-kjwx5                               Container started
rh                        2m8s        Normal    Started                pod/chatbot-rh-689c9d7d97-85986                                    Container started
finance                   2m8s        Normal    Created                pod/risk-assistant-7bd4478ddd-jvfct                                Container created
finance                   2m8s        Normal    Pulled                 pod/risk-assistant-7bd4478ddd-jvfct                                Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
finance                   2m8s        Normal    Scheduled              pod/risk-assistant-7bd4478ddd-jvfct                                Successfully assigned finance/risk-assistant-7bd4478ddd-jvfct to greenops-control-plane
finance                   2m8s        Normal    SuccessfulCreate       replicaset/risk-assistant-7bd4478ddd                               Created pod: risk-assistant-7bd4478ddd-jvfct
finance                   2m8s        Normal    ScalingReplicaSet      deployment/risk-assistant                                          Scaled up replica set risk-assistant-7bd4478ddd from 0 to 1
finance                   2m7s        Normal    Started                pod/risk-assistant-7bd4478ddd-jvfct                                Container started
marketing                 2m7s        Normal    Scheduled              pod/content-writer-755f88f97b-9sqn5                                Successfully assigned marketing/content-writer-755f88f97b-9sqn5 to greenops-control-plane
marketing                 2m7s        Normal    ScalingReplicaSet      deployment/content-writer                                          Scaled up replica set content-writer-755f88f97b from 0 to 1
marketing                 2m7s        Normal    SuccessfulCreate       replicaset/content-writer-755f88f97b                               Created pod: content-writer-755f88f97b-9sqn5
finance                   2m7s        Normal    Pulled                 pod/risk-assistant-7bd4478ddd-jvfct                                Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
finance                   2m7s        Normal    Created                pod/risk-assistant-7bd4478ddd-jvfct                                Container created
finance                   2m7s        Normal    Started                pod/risk-assistant-7bd4478ddd-jvfct                                Container started
marketing                 2m6s        Normal    Pulled                 pod/content-writer-755f88f97b-9sqn5                                Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
marketing                 2m6s        Normal    Created                pod/content-writer-755f88f97b-9sqn5                                Container created
marketing                 2m6s        Normal    Started                pod/content-writer-755f88f97b-9sqn5                                Container started
marketing                 2m6s        Normal    Created                pod/content-writer-755f88f97b-9sqn5                                Container created
marketing                 2m6s        Normal    Pulled                 pod/content-writer-755f88f97b-9sqn5                                Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
marketing                 2m5s        Normal    Started                pod/content-writer-755f88f97b-9sqn5                                Container started
default                   2m4s        Warning   QualityGateEvaluated   aiqualitygate/rh-chatbot-quality                                   quality gate pending for rh/chatbot-rh: 13 missing/insufficient signal(s)
default                   2m4s        Normal    SuccessfulCreate       job/quality-eval-legal-contract-quality-c75d3c60b7                 Created pod: quality-eval-legal-contract-quality-c75d3c60b7-mrtqn
default                   2m4s        Normal    SuccessfulCreate       job/quality-eval-marketing-content-quality-e4c79b8b92              Created pod: quality-eval-marketing-content-quality-e4c79b8b92-mkq7k
default                   2m4s        Normal    Scheduled              pod/quality-eval-marketing-content-quality-e4c79b8b92-mkq7k        Successfully assigned default/quality-eval-marketing-content-quality-e4c79b8b92-mkq7k to greenops-control-plane
default                   2m4s        Normal    Scheduled              pod/quality-eval-rh-chatbot-quality-d6df45a7c2-2bx5v               Successfully assigned default/quality-eval-rh-chatbot-quality-d6df45a7c2-2bx5v to greenops-control-plane
default                   2m4s        Normal    SuccessfulCreate       job/quality-eval-finance-risk-assistant-quality-3bc9c9a108         Created pod: quality-eval-finance-risk-assistant-quality-3bc9c9a108-dx89p
default                   2m4s        Normal    Scheduled              pod/quality-eval-legal-contract-quality-c75d3c60b7-mrtqn           Successfully assigned default/quality-eval-legal-contract-quality-c75d3c60b7-mrtqn to greenops-control-plane
default                   2m4s        Normal    Scheduled              pod/quality-eval-finance-risk-assistant-quality-3bc9c9a108-dx89p   Successfully assigned default/quality-eval-finance-risk-assistant-quality-3bc9c9a108-dx89p to greenops-control-plane
default                   2m4s        Normal    SuccessfulCreate       job/quality-eval-rh-chatbot-quality-d6df45a7c2                     Created pod: quality-eval-rh-chatbot-quality-d6df45a7c2-2bx5v
default                   2m3s        Normal    Pulled                 pod/quality-eval-legal-contract-quality-c75d3c60b7-mrtqn           Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
default                   2m3s        Normal    Created                pod/quality-eval-rh-chatbot-quality-d6df45a7c2-2bx5v               Container created
default                   2m3s        Normal    Pulled                 pod/quality-eval-rh-chatbot-quality-d6df45a7c2-2bx5v               Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
default                   2m3s        Normal    Created                pod/quality-eval-legal-contract-quality-c75d3c60b7-mrtqn           Container created
default                   2m3s        Normal    Created                pod/quality-eval-finance-risk-assistant-quality-3bc9c9a108-dx89p   Container created
default                   2m3s        Normal    Pulled                 pod/quality-eval-finance-risk-assistant-quality-3bc9c9a108-dx89p   Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
default                   2m2s        Normal    Started                pod/quality-eval-rh-chatbot-quality-d6df45a7c2-2bx5v               Container started
default                   2m2s        Normal    Started                pod/quality-eval-finance-risk-assistant-quality-3bc9c9a108-dx89p   Container started
default                   2m2s        Normal    Started                pod/quality-eval-legal-contract-quality-c75d3c60b7-mrtqn           Container started
default                   2m2s        Normal    Pulled                 pod/quality-eval-marketing-content-quality-e4c79b8b92-mkq7k        Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
default                   2m2s        Normal    Created                pod/quality-eval-marketing-content-quality-e4c79b8b92-mkq7k        Container created
default                   2m1s        Normal    Started                pod/quality-eval-marketing-content-quality-e4c79b8b92-mkq7k        Container started
default                   2m          Warning   QualityGateEvaluated   aiqualitygate/finance-risk-assistant-quality                       quality gate pending for finance/risk-assistant: 13 missing/insufficient signal(s)
default                   2m          Warning   QualityGateEvaluated   aiqualitygate/legal-contract-quality                               quality gate pending for legal/contract-review: 13 missing/insufficient signal(s)
default                   2m          Warning   QualityGateEvaluated   aiqualitygate/marketing-content-quality                            quality gate pending for marketing/content-writer: 13 missing/insufficient signal(s)
default                   117s        Warning   QualityGateEvaluated   aiqualitygate/rh-chatbot-quality                                   quality gate pending for rh/chatbot-rh: 8 missing/insufficient signal(s)
default                   117s        Normal    Completed              job/quality-eval-rh-chatbot-quality-d6df45a7c2                     Job completed
default                   115s        Warning   QualityGateEvaluated   aiqualitygate/finance-risk-assistant-quality                       quality gate pending for finance/risk-assistant: 8 missing/insufficient signal(s)
default                   115s        Normal    Completed              job/quality-eval-legal-contract-quality-c75d3c60b7                 Job completed
default                   115s        Warning   QualityGateEvaluated   aiqualitygate/legal-contract-quality                               quality gate pending for legal/contract-review: 8 missing/insufficient signal(s)
default                   115s        Normal    Completed              job/quality-eval-finance-risk-assistant-quality-3bc9c9a108         Job completed
default                   114s        Warning   QualityGateEvaluated   aiqualitygate/marketing-content-quality                            quality gate pending for marketing/content-writer: 8 missing/insufficient signal(s)
default                   114s        Normal    Completed              job/quality-eval-marketing-content-quality-e4c79b8b92              Job completed
greenops-system           112s        Normal    Scheduled              pod/demo-prometheus-7fc44f9f78-mk56x                               Successfully assigned greenops-system/demo-prometheus-7fc44f9f78-mk56x to greenops-control-plane
greenops-system           112s        Normal    SuccessfulCreate       replicaset/demo-prometheus-7fc44f9f78                              Created pod: demo-prometheus-7fc44f9f78-mk56x
greenops-system           112s        Normal    SuccessfulCreate       replicaset/demo-grafana-5874d48c5                                  Created pod: demo-grafana-5874d48c5-8dk25
greenops-system           112s        Normal    ScalingReplicaSet      deployment/demo-grafana                                            Scaled up replica set demo-grafana-5874d48c5 from 0 to 1
greenops-system           112s        Normal    Scheduled              pod/demo-grafana-5874d48c5-8dk25                                   Successfully assigned greenops-system/demo-grafana-5874d48c5-8dk25 to greenops-control-plane
greenops-system           112s        Normal    ScalingReplicaSet      deployment/demo-prometheus                                         Scaled up replica set demo-prometheus-7fc44f9f78 from 0 to 1
greenops-system           111s        Normal    Started                pod/demo-prometheus-7fc44f9f78-mk56x                               Container started
greenops-system           111s        Normal    Pulled                 pod/demo-grafana-5874d48c5-8dk25                                   Container image "grafana-radar:11.2.2" already present on machine and can be accessed by the pod
greenops-system           111s        Normal    Created                pod/demo-grafana-5874d48c5-8dk25                                   Container created
greenops-system           111s        Normal    Started                pod/demo-grafana-5874d48c5-8dk25                                   Container started
greenops-system           111s        Normal    Created                pod/demo-prometheus-7fc44f9f78-mk56x                               Container created
greenops-system           111s        Normal    Pulled                 pod/demo-prometheus-7fc44f9f78-mk56x                               Container image "prom/prometheus:v2.55.1" already present on machine and can be accessed by the pod
finance                   104s        Normal    ScalingReplicaSet      deployment/shadow-ai-rogue                                         Scaled up replica set shadow-ai-rogue-8489765678 from 0 to 1
finance                   104s        Normal    Scheduled              pod/shadow-ai-rogue-8489765678-wzp7l                               Successfully assigned finance/shadow-ai-rogue-8489765678-wzp7l to greenops-control-plane
finance                   104s        Normal    SuccessfulCreate       replicaset/shadow-ai-rogue-8489765678                              Created pod: shadow-ai-rogue-8489765678-wzp7l
finance                   101s        Normal    Pulled                 pod/shadow-ai-rogue-8489765678-wzp7l                               Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
finance                   101s        Normal    Created                pod/shadow-ai-rogue-8489765678-wzp7l                               Container created
finance                   100s        Normal    Started                pod/shadow-ai-rogue-8489765678-wzp7l                               Container started
default                   61s         Normal    ReportGenerated        aifinopsreport/ai-report-all                                       Total cost 0.00 EUR over 17 requests
default                   29s         Normal    ReportGenerated        aifinopsreport/ai-report-all                                       Total cost 0.01 EUR over 23 requests
default                   18s         Normal    Scheduled              pod/gateway-metrics-check-1782195398060298513                      Successfully assigned default/gateway-metrics-check-1782195398060298513 to greenops-control-plane
default                   18s         Normal    Pulled                 pod/gateway-metrics-check-1782195398060298513                      Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   18s         Normal    Created                pod/gateway-metrics-check-1782195398060298513                      Container created
default                   17s         Normal    Started                pod/gateway-metrics-check-1782195398060298513                      Container started
default                   15s         Normal    Scheduled              pod/operator-metrics-check-1782195401662864087                     Successfully assigned default/operator-metrics-check-1782195401662864087 to greenops-control-plane
default                   14s         Normal    Created                pod/operator-metrics-check-1782195401662864087                     Container created
default                   14s         Normal    Started                pod/operator-metrics-check-1782195401662864087                     Container started
default                   14s         Normal    Pulled                 pod/operator-metrics-check-1782195401662864087                     Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   11s         Normal    QualityGateEvaluated   aiqualitygate/legal-contract-quality                               quality gate passed for legal/contract-review: candidate "mistral-large-latest" can be considered safe
default                   11s         Warning   QualityGateEvaluated   aiqualitygate/marketing-content-quality                            quality gate failed for marketing/content-writer: 1 failed check(s)
default                   5s          Normal    Scheduled              pod/operator-metrics-check-1782195411525107443                     Successfully assigned default/operator-metrics-check-1782195411525107443 to greenops-control-plane
default                   4s          Normal    Created                pod/operator-metrics-check-1782195411525107443                     Container created
default                   4s          Normal    Pulled                 pod/operator-metrics-check-1782195411525107443                     Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   4s          Normal    Started                pod/operator-metrics-check-1782195411525107443                     Container started
default                   0s          Normal    QualityGateEvaluated   aiqualitygate/rh-chatbot-quality                                   quality gate passed for rh/chatbot-rh: candidate "gpt-france-mini" can be considered safe
default                   0s          Normal    QualityGateEvaluated   aiqualitygate/finance-risk-assistant-quality                       quality gate passed for finance/risk-assistant: candidate "mistral-large-latest" can be considered safe
default                   0s          Warning   ShadowAI               aisovereigntypolicy/regulated-france-policy                        Shadow-AI: finance/rogue-script connected directly to "api.openai.com" (openai) in FORBIDDEN zone US, bypassing the gateway.
default                   0s          Normal    ReportGenerated        aifinopsreport/ai-report-all                                       Total cost 0.01 EUR over 27 requests
